,request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
2161,솜씨,ko,verb,/sʰo̞mɕ͈i/,ϕomϕy,workmanship,pensi,eo,verb,/pensi/,pømϕy,to think
2162,果酱,zh-cn,verb,/kuɔ˨˩˦ tɕjɑŋ˥˩/,puɔpϕɒm,jam,Eckzahn,de,noun,/ˈʔɛktsɑn/,bœppϕɒm,canine
2163,besit,id,verb,/bəsit/,bəϕyp,Besit,chiffriert,de,verb,/çɪffˈɾiːɾt/,ʏϕϕyp,enciphered
2164,假,zh-cn,adjective,/tɕja˨˩˦/,pϕɶ,false,ちゃん,ja,noun,/tɕaɴ/,pϕɶ,Chan
2165,dummy,en,adjective,/ˈdəmi/,bəmy,dummy,răni,ro,noun,/rəni/,rəmy,wound
2166,humida,eo,adjective,/humida/,rumybɶ,Humid,가시다,ko,verb,/ka̠ɕʰida̠/,pɶϕybɶ,Go
2167,ergänzt,de,verb,/ʔɛːɐˈgɛntst/,bœɐbœmpϕp,added,hypertext,en,verb,/ˈhaɪpɝˌtɛkst/,rɶʏppœpϕp,hypertext
2168,mengambil,id,verb,/məŋambil/,məmɶmbyl,take,adorabil,ro,adjective,/adorabil/,ɶborɶbyl,adorable
2169,빼앗다,ko,verb,/p͈ɛ̝a̠t̚t͈a̠/,pœɶppɶ,Steal,afekta,eo,verb,/afekta/,ɶϕøppɶ,affected
2170,拝み倒す,ja,verb,/ogamitaosɯ/,obɶmypɶoϕu,Worship,석좌교수,ko,noun,/sʰʌ̹k̚t͡ɕ͈wa̠ɡjosʰu/,ϕɔppϕrɶoϕu,Professor
2171,sterben,de,verb,/ˈʃtɛʁbən/,pœβbəm,to die,abudrahm,en,verb,/əˈbədɹəm/,əbəbəm,abudrahm
2172,batu,id,verb,/batu/,bɶpu,stone,Akku,de,noun,/ˈʔaku/,bɶpu,battery pack
2173,c'mon,en,verb,/kəˈmɑn/,pəmɒm,c'mon,专长,zh-cn,noun,/ʈʂwan˥˥ ʈʂʰɑŋ˧˥/,rɶmɒm,Expertise
2174,도료,ko,adjective,/to̞ɾjo/,poo,varnish,koŝo,eo,noun,/koʃo/,poo,Kock
2175,weckt,de,verb,/ˈvɛkt/,βœpp,arouse,becht,en,noun,/ˈbɛkt/,bœpp,becht
2176,소켓,ko,adjective,/sʰo̞kʰe̞t̚/,ϕopøp,socket,bekehrt,de,verb,/bəˈkeɾt/,bəpøp,conferred
2177,peach,en,verb,/ˈpitʃ/,pyp,peach,cip,id,noun,/tʃip/,pyp,Cip
2178,복숭아,ko,verb,/po̞ks͈uŋa̠/,popϕumɶ,peach,adiguna,id,noun,/adiguna/,ɶbybumɶ,Adiguna
2179,gelehrt,de,verb,/gəˈleɾt/,bəløp,taught,balet,ro,noun,/balet/,bɶløp,ballet
2180,빼앗다,ko,verb,/p͈ɛ̝a̠t̚t͈a̠/,pœɶppɶ,Steal,abrupta,es,verb,/aβɾupta/,ɶβuppɶ,ABRUPTA.
2181,수정,ko,verb,/sʰud͡ʑʌ̹ŋ/,ϕubβɔm,Modify,hands-on,en,noun,/ˌhænˈzɔn/,ræmβɔm,hands-on
2182,modifiziert,de,verb,/modifiˈtsiːɾt/,mobyϕypϕyp,modified,감감소식,ko,noun,/ka̠mɡa̠msʰo̞ɕʰik̚/,pɶmɶmϕoϕyp,Surgery News
2183,変わった,ja,verb,/kaɰᵝatːa/,pɶɶpɶ,Changing,abarca,es,verb,/aβaɾka/,ɶβɶpɶ,encompass
2184,열매,ko,verb,/jʌ̹ɭmɛ̝/,ɔmœ,Fruit,longleg,en,noun,/ˈɫɔŋˌɫɛɡ/,ɔmœ,longleg
2185,bangga,id,adjective,/baŋga/,bɶmbɶ,proud,funda,eo,noun,/funda/,ϕumbɶ,Funda
2186,fiera,eo,adjective,/fiera/,ϕyørɶ,proud,사회과,ko,noun,/sʰa̠ɦø̞ɡwa̠/,ϕɶørɶ,Society
2187,lutro,eo,adjective,/lutro/,lupro,otter,astro,id,noun,/astro/,ɶϕpro,Astro.
2188,수달,ko,adjective,/sʰuda̠ɭ/,ϕubɶ,Otter,cuba,id,noun,/tʃuba/,pubɶ,Cuba
2189,kasta,id,verb,/kasta/,pɶϕpɶ,caste,Christa,de,noun,/ˈkʀɪsta/,pʏϕpɶ,Christa
2190,마우스,ko,verb,/ma̠usʰɯ/,mɶuϕu,mouse,ijujú,es,adjective,/ixuˈxu/,yϕuϕu,Ijujú.
2191,ergänzt,de,verb,/ʔɛːɐˈgɛntst/,bœɐbœmpϕp,added,teletext,ro,noun,/teletekst/,pøløpøpϕp,teletext
2192,weeps,en,verb,/ˈwips/,rypϕ,weeps,bits,es,noun,/bits/,bypϕ,bits
2193,哭泣,zh-cn,verb,/kʰu˥˥ tɕʰi˥˩/,pupϕy,cry,taxi,es,adjective,/taksi/,pɶpϕy,cab
2194,weldy,en,adjective,/ˈwɛɫdi/,rœby,weldy,Teddy,de,noun,/ˈtɛdy/,pœby,Teddy
2195,重さ,ja,adjective,/omosa/,omoϕɶ,weight,ĥaosa,eo,adjective,/xaosa/,ϕɶoϕɶ,chaotic
2196,달다,ko,verb,/ta̠ɭda̠/,pɶbɶ,Sweet,ＧＡＢＡ,ja,noun,/gjaba/,bɶbɶ,GABA
2197,weigh,en,verb,/ˈweɪ/,røʏ,weigh,为,zh-cn,verb,/weɪ˥˩/,røʏ,for
2198,wiegen,de,verb,/ˈviːɡən/,βyəm,to weigh,aerien,en,noun,/ˈɛɹiən/,œyəm,aerien
2199,pesi,eo,verb,/pesi/,pøϕy,weighs,sési,id,noun,/sesi/,ϕøϕy,session
2200,cotta,en,verb,/ˈkɑtə/,pɒpə,cotta,Grate,de,noun,/ˈgɾɑːtə/,bɒpə,Bone
2201,무늬,ko,adjective,/muni/,mumy,pattern,Uni,de,noun,/ˈʔuːni/,bumy,University
2202,trest,en,adjective,/ˈtɹɛst/,pœϕp,trest,äst,de,verb,/ˈʔɛst/,bœϕp,aest
2203,stick,en,verb,/ˈstɪk/,ϕpʏp,stick,Ethik,de,noun,/ˈeːtɪk/,øpʏp,ethics
2204,bastono,eo,verb,/bastono/,bɶϕpomo,stick,あげ物,ja,noun,/agemono/,ɶbømomo,Fried chicken
2205,tongkat,id,verb,/toŋkat/,pompɶp,stick,tiktak,eo,noun,/tiktak/,pyppɶp,tiktak
2206,스틱,ko,verb,/sʰɯtʰik̚/,ϕupyp,stick,antic,ro,adjective,/antik/,ɶmpyp,ancient
2207,锁,zh-cn,verb,/suɔ˨˩˦/,ϕuɔ,lock,수거,ko,noun,/sʰuɡʌ̹/,ϕuɔ,Collection
2208,익히다,ko,verb,/ikçida̠/,ypybɶ,to cook,arida,eo,verb,/arida/,ɶrybɶ,arid
2209,mematangkan,id,verb,/məmataŋkan/,məmɶpɶmpɶm,Make it,不安定感,zh-cn,verb,/pu˥˩ an˥˥ tɪŋ˥˩ kan˨˩˦/,puɶmpʏmpɶm,Uneasiness
2210,reifen,de,verb,/ˈɾaefən/,ɶøϕəm,tires,ackerson,en,noun,/ˈækɝsən/,æpϕəm,ackerson
2211,ripen,en,verb,/ˈɹaɪpən/,ɶʏpəm,ripen,ajutăm,ro,verb,/aʒutəm/,ɶupəm,help
2212,vermeiden,de,verb,/fɛɐ̯ˈmaɪ̯dən/,ϕœɐmɶʏbəm,avoid,afrikanerdom,en,noun,/ˌæfɹəˈkɑnɝdəm/,æϕəpɒmbəm,afrikanerdom
2213,避免,zh-cn,verb,/pi˥˩ mjɛn˨˩˦/,pymœm,avoid,blomgren,en,noun,/ˈbɫɑmɡɹɛn/,bɒmœm,blomgren
2214,기피,ko,verb,/kipʰi/,pypy,avoid,ＣＰ,ja,noun,/ɕiːpiː/,ϕypy,Cp
2215,menghindari,id,verb,/məŋhindari/,məmrymbɶry,avoid,antaŭflari,eo,noun,/antauflari/,ɶmpɶuϕlɶry,preflarate
2216,避ける,ja,verb,/sakeɾɯ/,ϕɶpøu,avoid,beteșug,ro,verb,/beteʃuɡ/,bøpøu,defiance
2217,답례,ko,adjective,/ta̠mɲje̞/,pɶmmø,return courtesy,doamne,ro,noun,/dŏamne/,bɶmmø,gosh
2218,mealy,en,adjective,/ˈmiɫi/,myy,mealy,ミリ,ja,noun,/miɾi/,myy,Millimeter
2219,beech,en,verb,/ˈbitʃ/,byp,beech,Dieb,de,noun,/ˈdiːp/,byp,Thief
2220,fago,eo,verb,/fago/,ϕɶbo,There is,가도,ko,noun,/ka̠do̞/,pɶbo,street
2221,喜欢,zh-cn,verb,/ɕi˨˩˦ xwan˧/,ϕyϕrɶm,like,abaran,id,noun,/abaran/,ɶbɶrɶm,Abaran
2222,무늬,ko,adjective,/muni/,mumy,pattern,glumi,ro,noun,/ɡlumi/,lumy,jolly
2223,dusty,en,adjective,/ˈdəsti/,bəϕpy,dusty,fasti,eo,noun,/fasti/,ϕɶϕpy,fasti
2224,berdebu,id,adjective,/bərdəbu/,bərbəbu,dusty,trepăduș,ro,noun,/trepəduʃ/,prøpəbu,bellboy
2225,粘贴,zh-cn,verb,/ʈʂan˥˥ tʰjɛ˥˥/,ɶmpœ,Paste,암캐,ko,noun,/a̠mkʰɛ̝/,ɶmpœ,bitch
2226,paste,en,verb,/ˈpeɪst/,pøʏϕp,paste,Christ,de,noun,/kʁɪst/,pβʏϕp,Christian
2227,보석,ko,verb,/po̞sʰʌ̹k̚/,poϕɔp,jewelry,asphalt,en,noun,/ˈæsˌfɔɫt/,æϕϕɔp,asphalt
2228,기념일,ko,verb,/kiɲjʌ̹miɭ/,pymɔmy,Anniversary,bohnomie,en,noun,/ˈbɔnɔˌmi/,bɔmɔmy,bonhomie
2229,자극,ko,verb,/t͡ɕa̠ɡɯk̚/,pϕɶup,stimulus,flaut,ro,noun,/flaut/,ϕlɶup,flute
2230,magio,eo,verb,/magio/,mɶbyo,magic,セビロ,ja,noun,/sebiɾo/,ϕøbyo,Sabo
2231,부리,ko,adjective,/puɾi/,puy,beak,不渝,zh-cn,verb,/pu˥˩ y˧˥/,puy,Not
2232,mummy,en,adjective,/ˈməmi/,məmy,mummy,文艺,zh-cn,noun,/uən˧˥ i˥˩/,uəmy,Literary art
2233,mumio,eo,adjective,/mumio/,mumyo,Mummy,군기고,ko,noun,/kunɡiɡo̞/,pumyo,Gun
2234,미라,ko,adjective,/miɾa̠/,myɶ,Mummy,ニラ,ja,noun,/niɾa/,myɶ,Leek
2235,inklina,eo,adjective,/inklina/,ymplymɶ,prone,aglutina,ro,noun,/aɡlutina/,ɶlupymɶ,agglutinate
2236,rhone,en,verb,/ˈɹoʊn/,oʊm,rhone,折中,zh-cn,adjective,/ʈʂɤ˧˥ ʈʂʊŋ˥˥/,oʊm,compromise
2237,clung,en,adjective,/ˈkɫəŋ/,pəm,clung,亘,zh-cn,verb,/kən˥˩/,pəm,through
2238,preta,eo,adjective,/preta/,prøpɶ,ready,aceștia,ro,noun,/atʃeʃtja/,ɶpøpɶ,these
2239,쓰다,ko,verb,/s͈ɯda̠/,ϕubɶ,write,ようが,ja,noun,/joɯga/,oubɶ,Like
2240,書く,ja,verb,/kakɯ/,pɶpu,write,갸쿠,ko,noun,/kja̠kʰu/,pɶpu,Gyaku
2241,write,en,verb,/ˈɹaɪt/,ɶʏp,write,Scheit,de,noun,/ʃaɪ̯t/,ɶʏp,Spite
2242,schreiben,de,verb,/ˈʃʁaɪ̯bən/,βɶʏbəm,write,abudrahm,en,verb,/əˈbədɹəm/,əbəbəm,abudrahm
2243,menulis,id,verb,/mənulis/,məmulyϕ,write,Ateliers,de,noun,/ˈʔɑːteliːɾs/,bɒpølyϕ,Studio
2244,偷窥,zh-cn,verb,/tʰoʊ˥˥ kʰweɪ˥˥/,poʊprøʏ,Peep,broadaway,en,noun,/ˈbɹɔdəˌweɪ/,bɔbərøʏ,broadaway
2245,kriss,en,verb,/ˈkɹɪs/,pʏϕ,kriss,Kirs,de,noun,/ˈkɪɾs/,pʏϕ,Kirs
2246,tongkat,id,verb,/toŋkat/,pompɶp,stick,hábitat,es,noun,/ˈaβitat/,ɶβypɶp,habitat
2247,모피,ko,adjective,/mo̞pʰi/,mopy,fur,copii,ro,noun,/kopij/,popy,BOYS
2248,biara,id,verb,/biara/,byɶrɶ,monastery,acarra,es,verb,/akara/,ɶpɶrɶ,Exercise
2249,flechten,de,verb,/ˈflɛçtən/,ϕlœpəm,weave,banteng,id,noun,/bantəŋ/,bɶmpəm,bull
2250,드리다,ko,verb,/tɯɾida̠/,puybɶ,give,elida,ro,noun,/elida/,ølybɶ,Elida
2251,plektaĵo,eo,verb,/plektaʒo/,pløppɶo,braid,acantaró,es,verb,/akantaˈɾo/,ɶpɶmpɶo,Acantaró
2252,kepang,id,verb,/kəpaŋ/,pəpɶm,braid,agachan,es,verb,/aɣatʃan/,ɶɶpɶm,Agachen
2253,지갑,ko,verb,/t͡ɕiɡa̠p̚/,pϕyɶp,wallet,afiat,id,noun,/afiat/,ɶϕyɶp,Afiat
2254,蹲,zh-cn,verb,/tuən˥˥/,puəm,squat,aleutian,en,adjective,/əˈɫuʃən/,əuəm,aleutian
2255,merebut,id,verb,/mərəbut/,mərəbup,Breaking,가마득,ko,verb,/ka̠ma̠dɯk̚/,pɶmɶbup,Ware
2256,빼앗다,ko,verb,/p͈ɛ̝a̠t̚t͈a̠/,pœɶppɶ,Steal,adapta,ro,noun,/adapta/,ɶbɶppɶ,adapt
2257,篡,zh-cn,verb,/tsʰwan˥˩/,pϕrɶm,usurp,Anhang,de,noun,/ˈanhaŋ/,ɶmrɶm,attachment
2258,usurp,en,verb,/ˌjuˈsɝp/,uϕp,usurp,ruft,de,verb,/ʀuːft/,uϕp,calls
2259,奪う,ja,verb,/ɯbaɯ/,ubɶu,Rob,abau,id,noun,/abau/,ɶbɶu,Abau
2260,젖꼭지,ko,adjective,/t͡ɕʌ̹t̚k͈o̞k̚t͡ɕ͈i/,pϕɔppoppϕy,nipple,mengautopsi,id,noun,/məŋautopsi/,məmɶupopϕy,Meutopsi.
2261,usual,en,adjective,/ˈjuʒəwəɫ/,uərə,usual,mere,id,,/mərə/,mərə,Mere.
2262,kutima,eo,adjective,/kutima/,pupymɶ,usual,acerina,es,verb,/aθeɾina/,ɶϕøymɶ,Acerina
2263,biasa,id,adjective,/biasa/,byɶϕɶ,Ordinary,わが社,ja,noun,/ɰᵝagaɕa/,ɶbɶϕɶ,Oceanographic
2264,alfin,en,verb,/ˈæɫfɪn/,æϕʏm,alfin,Chefin,de,noun,/ˈçeːfɪn/,øϕʏm,boss
2265,자극하다,ko,adjective,/t͡ɕa̠ɡɯkʰa̠da̠/,pϕɶupɶbɶ,stimulate,ましなんだ,ja,adjective,/maɕinaɴda/,mɶϕymɶbɶ,I'm sorry
2266,시간표,ko,verb,/ɕʰiɡa̠npʰjo/,ϕyɶmpo,schedule,abanto,es,noun,/aβanto/,ɶβɶmpo,Abanto.
2267,waktunya,id,verb,/waʔtuɲa/,rɶbpumɶ,Time,あっという間,ja,noun,/atːoiɯma/,ɶpoyumɶ,In no time
2268,定时,zh-cn,verb,/tɪŋ˥˩ ʂɚ˧˥/,pʏm,timing,Kinn,de,noun,/kɪn/,pʏm,chin
2269,lusty,en,adjective,/ˈɫəsti/,əϕpy,lusty,ufti,id,noun,/ufti/,uϕpy,UFTI
2270,弥漫,zh-cn,verb,/mi˧˥ man˥˩/,mymɶm,Diffuse,가난,ko,adjective,/ka̠na̠n/,pɶmɶm,poor
2271,terjadi,id,verb,/tərdʒadi/,pərbɶby,occur,delmadi,ro,adjective,/delmadi/,bølmɶby,Delmadi
2272,나오다,ko,verb,/na̠o̞da̠/,mɶobɶ,come out,globa,eo,noun,/globa/,blobɶ,Globa
2273,auftreten,de,verb,/ˈʔaofˌtɾətən/,bɶoϕpəpəm,occur,abstention,en,noun,/æbˈstɛntʃən/,æbϕpœmpəm,abstention
2274,发生,zh-cn,verb,/fa˥˥ ʂɤŋ˥˥/,ϕɶom,occur,Baron,de,noun,/ˈbaɽoːn/,bɶom,baron
2275,브롬,ko,verb,/pɯɾo̞m/,puom,bromine,bușon,ro,noun,/buʃon/,buom,plug
2276,雀,zh-cn,verb,/tɕʰɥœ˥˩/,pϕœ,bird,percell,en,verb,/pɝˈsɛɫ/,pϕœ,percell
2277,bucky,en,adjective,/ˈbəki/,bəpy,bucky,beti,id,noun,/bəti/,bəpy,Beti
2278,버리,ko,adjective,/pʌ̹ɾi/,pɔy,Controids,博弈,zh-cn,noun,/pɔ˧˥ i˥˩/,pɔy,Game
2279,soden,en,adjective,/ˈsoʊdən/,ϕoʊbəm,soden,bandeng,id,noun,/bandəŋ/,bɶmbəm,Bandeng
2280,혈통,ko,adjective,/çjʌ̹ɭtʰo̞ŋ/,ɔpom,lineage,吾等,zh-cn,noun,/u˧˥ tɤŋ˨˩˦/,upom,I am
2281,급류,ko,verb,/kɯmɲju/,pummu,torrent,Hemmschuh,de,noun,/ˈhɛmmʃu/,rœmmu,Hem
2282,sandy,en,adjective,/ˈsændi/,ϕæmby,sandy,bindi,eo,noun,/bindi/,bymby,bindi
2283,evils,en,verb,/ˈivəɫz/,yβəβ,evils,ovăz,ro,noun,/ovəz/,oβəβ,oat
2284,kejahatan,id,verb,/kədʒahatan/,pəbɶrɶpɶm,crime,bucureștean,ro,adjective,/bukureʃtĕan/,bupurøpɶm,Bucharester
2285,邪恶,zh-cn,verb,/ɕjɛ˧˥ ɤ˥˩/,ϕœo,evil,새로,ko,adjective,/sʰɛ̝ɾo̞/,ϕœo,New
2286,육군,ko,adjective,/juk̚k͈un/,uppum,Army,betún,es,verb,/beˈtun/,bøpum,bitumen
2287,경화,ko,verb,/kjʌ̹ŋβwa̠/,pɔmβrɶ,Hardening,asidua,es,noun,/asiðwa/,ɶϕyβrɶ,assiduous
2288,sembuh,id,verb,/səmbuh/,ϕəmbur,Heal,asiduu,ro,noun,/asiduw/,ɶϕybur,assiduously
2289,karena,id,verb,/karəna/,pɶrəmɶ,because,哥们儿,zh-cn,noun,/kɤ˥˥ mən˧ aɻ˧/,poməmɶ,Bros
2290,svingi,eo,verb,/svingi/,ϕβymby,swing,bréndi,id,noun,/brendi/,brømby,brandy
2291,出现,zh-cn,verb,/ʈʂʰu˥˥ ɕjɛn˥˩/,uϕœm,appear,lofgren,en,noun,/ˈɫɑfɡɹɛn/,ɒϕœm,lofgren
2292,退ける,ja,verb,/ɕiɾizokeɾɯ/,ϕyyβopøu,repel,casiopeiu,ro,noun,/kasiopeju/,pɶϕyopøu,Casiopeiu
2293,망각,ko,verb,/ma̠ŋɡa̠k̚/,mɶmɶp,oblivion,Gangart,de,noun,/ˈgaŋaɾt/,bɶmɶp,gait
2294,merenungkan,id,adjective,/mərənuŋkan/,mərəmumpɶm,Ponsulate,가락지빵,ko,noun,/ka̠ɾa̠k̚t͡ɕ͈ip͈a̠ŋ/,pɶɶppϕypɶm,Rock
2295,stinken,de,verb,/ˈʃtɪŋkən/,pʏmpəm,stink,achităm,ro,verb,/akʲ̩itəm/,ɶpypəm,pay
2296,악취,ko,verb,/a̠k̚t͡ɕʰɥi/,ɶppϕy,stink,alții,ro,noun,/altsij/,ɶlpϕy,others
2297,undue,en,adjective,/ənˈdu/,əmbu,undue,hindú,es,noun,/inˈdu/,ymbu,Hindu
2298,seri,id,verb,/səri/,ϕəry,series,jigări,ro,noun,/ʒiɡəri/,yəry,Jigers
2299,quits,en,verb,/ˈkwɪts/,prʏpϕ,quits,Berichts,de,noun,/bəˈɾɪçts/,bəʏpϕ,Report
2300,냄새,ko,verb,/nɛ̝msʰɛ̝/,mœmϕœ,smell,Lehnsherr,de,noun,/ˈlensɛɾɾ/,lømϕœ,Lord
2301,臭い,ja,adjective,/kɯsai/,puϕɶy,odor,bisai,id,noun,/bisai/,byϕɶy,Rice
2302,tinggal,id,verb,/tiŋgal/,pymbɶl,Live,feudal,de,verb,/fɔøˈdal/,ϕɔøbɶl,feudal
2303,yoked,en,verb,/ˈjoʊkt/,oʊpp,yoked,druckt,de,verb,/ˈdɾʊkt/,bʊpp,print
2304,지주,ko,verb,/t͡ɕid͡ʑu/,pϕybβu,landlord,イマージュ,ja,noun,/imaːdʑɯ/,ymɶbβu,Image
2305,dimakan,id,verb,/dimakan/,bymɶpɶm,eaten,entsprang,de,verb,/ʔɛntˈʃpɾaŋ/,bœmppɶm,random
2306,eaten,en,verb,/ˈitən/,ypəm,eaten,jucăm,ro,verb,/ʒukəm/,upəm,play
2307,berbau,id,verb,/bərbau/,bərbɶu,smell,morgaŭ,eo,noun,/morgau/,morbɶu,tomorrow
2308,sterben,de,verb,/ˈʃtɛʁbən/,pœβbəm,to die,bandeng,id,noun,/bandəŋ/,bɶmbəm,Bandeng
2309,batu,id,verb,/batu/,bɶpu,stone,baciu,ro,noun,/batʃ̩u/,bɶpu,Baciu
2310,kejahatan,id,verb,/kədʒahatan/,pəbɶrɶpɶm,crime,결정판,ko,noun,/kjʌ̹ɭd͡ʑʌ̹ŋpʰa̠n/,pɔbβɔmpɶm,Crystal plate
2311,sperren,de,verb,/ˈʃpɛʁən/,pœβəm,lock,așezăm,ro,noun,/aʃezəm/,ɶøβəm,sit
2312,pondok,id,adjective,/pondoʔ/,pombob,cottage,slobod,ro,noun,/slobod/,ϕlobob,free
2313,험난하다,ko,adjective,/hʌ̹mna̠nɦa̠da̠/,rɔmmɶmɶbɶ,Risk,persuada,ro,noun,/persuwada/,pørϕurɶbɶ,persuade
2314,驼峰,zh-cn,verb,/tʰuɔ˧˥ fɤŋ˥˥/,puɔϕom,hump,겸손,ko,adjective,/kjʌ̹msʰo̞n/,pɔmϕom,modesty
2315,하하,ko,verb,/ha̠ɦa̠/,rɶɶ,haha,はん濫,ja,noun,/haɴɾaɴ/,rɶɶ,Bug
2316,membungkuk,id,verb,/məmbuŋkuʔ/,məmbumpub,bend,exactitude,en,noun,/ɪɡˈzæktəˌtud/,ʏβæppəpub,exactitude
2317,kliniĝi,eo,verb,/klinid͡ʒi/,plymyby,bend,관리비,ko,noun,/kwa̠ɭʎibi/,prɶlyby,Administrative expenses
2318,stoop,en,verb,/ˈstup/,ϕpup,stoop,아뜩,ko,noun,/a̠t͈ɯk̚/,ɶpup,Something
2319,umpan,id,verb,/umpan/,umpɶm,bait,上班,zh-cn,verb,/ʂɑŋ˥˩ pan˥˥/,ɒmpɶm,Go to work
2320,logi,eo,verb,/logi/,loby,To log,dodii,ro,noun,/dodij/,boby,tongues
2321,미끼,ko,verb,/mik͈i/,mypy,bait,huichí,es,noun,/wiˈtʃi/,rypy,Huichí.
2322,까마귀,ko,verb,/k͈a̠ma̠ɡɥi/,pɶmɶy,Crow,软炸鱼,zh-cn,noun,/ʐwan˨˩˦ ʈʂa˧˥ y˧˥/,rɶmɶy,Fried fish
2323,篡,zh-cn,verb,/tsʰwan˥˩/,pϕrɶm,usurp,가관,ko,verb,/ka̠ɡwa̠n/,pɶrɶm,Spell
2324,償う,ja,verb,/tsɯgɯnaɯ/,pϕubumɶu,compensate,강낭가루,ko,noun,/ka̠ŋna̠ŋɡa̠ɾu/,pɶmmɶmɶu,Bottle powder
2325,atone,en,verb,/əˈtoʊn/,əpoʊm,atone,侧重,zh-cn,verb,/tsʰɤ˥˩ ʈʂʊŋ˥˩/,pϕoʊm,Focus
2326,menebus,id,verb,/mənəbus/,məməbuϕ,Redeeming,Autobus,de,noun,/ˈaotobus/,ɶopobuϕ,Bus
2327,레닌,ko,adjective,/ɾe̞nin/,ømym,Lenin,amin,ro,noun,/amin/,ɶmym,Amen
2328,menyesuaikan,id,adjective,/məɲəsuaikan/,məməϕuɶypɶm,adjust,Afghanistan,de,noun,/ʔafkˈanɪstan/,bɶϕpɶmʏϕpɶm,Afghanistan
2329,anpassen,de,verb,/ˈʔanˌpaszən/,bɶmpɶϕβəm,to adjust,activism,en,noun,/ˈæktɪˌvɪzəm/,æppʏβʏβəm,activism
2330,bucko,en,adjective,/ˈbəkoʊ/,bəpoʊ,bucko,人头,zh-cn,noun,/ʐən˧˥ tʰoʊ˧˥/,əmpoʊ,Manner
2331,gamba,en,adjective,/ˈɡæmbə/,æmbə,gamba,gambă,ro,noun,/ɡambə/,ɶmbə,calf
2332,끊다,ko,verb,/k͈ɯntʰa̠/,pumpɶ,Quit,bunta,eo,noun,/bunta/,bumpɶ,Bunta
2333,脊,zh-cn,verb,/tɕi˧˥/,pϕy,ridge,ți,ro,noun,/tsi/,pϕy,and
2334,bruce,en,verb,/ˈbɹus/,buϕ,bruce,dus,ro,verb,/dus/,buϕ,shower
2335,bangun,id,adjective,/baŋun/,bɶmum,Wake up,comun,ro,adjective,/komun/,pomum,common
2336,mengganggu,id,adjective,/məŋgaŋgu/,məmbɶmbu,disturb,călcândui,ro,noun,/kəlkɨnduj/,pəlpʉmbu,trampling
2337,cerdik,id,verb,/tʃərdiʔ/,pərbyb,dodgy,candid,ro,adjective,/kandid/,pɶmbyb,innocent
2338,驼峰,zh-cn,verb,/tʰuɔ˧˥ fɤŋ˥˥/,puɔϕom,hump,alofon,id,adjective,/alofon/,ɶloϕom,allophone
2339,meniduri,id,verb,/məniduri/,məmybury,Screen,transcurrí,es,verb,/tɾanskuˈri/,pɶmϕpury,Transcursion
2340,벨트,ko,verb,/pe̞ɭtʰɯ/,pøpu,belt,grecu,ro,verb,/ɡreku/,røpu,Grecu
2341,lendir,id,adjective,/ləndir/,ləmbyr,mucus,abagiu,ro,noun,/abadʒiw/,ɶbɶbyr,slaughter
2342,terkenal,id,verb,/tərkənal/,pərpəmɶl,famous,Brandmal,de,noun,/brantˈmal/,brɶmpmɶl,Brandy
2343,cacingan,id,verb,/tʃatʃiŋan/,pɶpymɶm,Worms,경계망,ko,noun,/kjʌ̹ŋɡje̞ma̠ŋ/,pɔmømɶm,Native network
2344,hoops,en,verb,/ˈhups/,rupϕ,hoops,tuts,id,noun,/tuts/,pupϕ,keys
2345,이상,ko,adjective,/isʰa̠ŋ/,yϕɶm,More than,afán,es,noun,/aˈfan/,ɶϕɶm,eagerness
2346,flung,en,verb,/ˈfɫəŋ/,ϕəm,flung,seng,id,noun,/səŋ/,ϕəm,zinc
2347,번쩍이다,ko,verb,/pʌ̹nt͡ɕ͈ʌ̹ɡida̠/,pɔmpϕɔybɶ,Flashing,bercuriga,id,verb,/bərtʃuriga/,bərpurybɶ,Bringing
2348,징수하다,ko,verb,/t͡ɕiŋsʰuɦa̠da̠/,pϕymϕuɶbɶ,Collect,malsovaĝa,eo,adjective,/malsovad͡ʒa/,mɶlϕoβɶbɶ,tame
2349,cuter,en,adjective,/ˈkjutɝ/,pup,cuter,cup,id,noun,/tʃup/,pup,Cup
2350,pemotong,id,adjective,/pəmotoŋ/,pəmopom,cutter,aceitón,es,noun,/aθeiˈton/,ɶϕøypom,Oil.
2351,화장실,ko,verb,/ɸwa̠d͡ʑa̠ŋɕʰiɭ/,rɶbβɶmϕy,restroom,cogency,en,noun,/ˈkoʊdʒənsi/,poʊbəmϕy,cogency
2352,malu,id,adjective,/malu/,mɶlu,shy,난류,ko,noun,/na̠ɭʎju/,mɶlu,turbulence
2353,루트,ko,verb,/ɾutʰɯ/,upu,root,うっぷ,ja,noun,/ɯpːɯ/,upu,Puff
2354,흠,ko,verb,/xɯm/,ϕum,Hmm,flume,en,verb,/ˈfɫum/,ϕum,flume
2355,watch,en,verb,/ˈwɑtʃ/,rɒp,watch,Hab,de,noun,/ˈhɑːp/,rɒp,Have
2356,menonton,id,verb,/mənonton/,məmompom,watch,가슴통,ko,noun,/ka̠sʰɯmtʰo̞ŋ/,pɶϕumpom,Breast
2357,팁,ko,verb,/tʰip̚/,pyp,tip,Kit,de,noun,/ˈkiːt/,pyp,Kit
