,word,collocation_id,collocation_word,collocation_relation
16068,migrate,1056460,nuclei migrate,V:subj:N
16069,migrate,1056462,to migrate to center,V:prep:N
16070,migrate,1056464,to migrate to us,V:prep:N
16071,migrate,1056463,to migrate to kerala,V:prep:N
16072,migrate,1056465,great grandfather migrate,V:subj:N
16073,migrate,1056466,tens migrate,V:subj:N
16074,migrate,1056470,muhajirs migrate,V:subj:N
16075,migrate,1056469,to migrate to new south wales,V:prep:N
16076,migrate,1056468,to migrate from district,V:prep:N
16077,migrate,1056467,brahmin migrate,V:subj:N
16078,migrate,1056471,migration migrate,V:subj:N
16079,migrate,1056473,particle migrate,V:subj:N
16080,migrate,1056472,to migrate in number,V:prep:N
16081,migrate,1056474,ion migrate,V:subj:N
16082,migrate,1056475,to migrate over distance,V:prep:N
16083,migrate,1056476,to migrate to malaysia,V:prep:N
16084,migrate,1056479,forefather migrate,V:subj:N
16085,migrate,1056478,to migrate from rural area,V:prep:N
16086,migrate,1056477,to migrate from place,V:prep:N
16087,migrate,1056481,whale migrate,V:subj:N
16088,migrate,1056480,to migrate to bombay,V:prep:N
16089,migrate,1056486,serbs migrate,V:subj:N
16090,migrate,1056485,to migrate from central asia,V:prep:N
16091,migrate,1056484,citizen migrate,V:subj:N
16092,migrate,1056483,indian migrate,V:subj:N
16093,migrate,1056482,to migrate from virginia,V:prep:N
16094,migrate,1056488,to migrate from europe,V:prep:N
16095,migrate,1056487,lot migrate,V:subj:N
16096,migrate,1056489,to migrate to kansas,V:prep:N
16097,migrate,1056494,to migrate from province,V:prep:N
16098,migrate,1056493,to migrate from punjab,V:prep:N
16099,migrate,1056492,to compel to migrate,V:sc:V
16100,migrate,1056491,to migrate through area,V:prep:N
16101,migrate,1056490,immigrant migrate,V:subj:N
16102,migrate,1056495,history migrate,V:subj:N
16103,migrate,1056496,to migrate to south africa,V:prep:N
16104,migrate,1056497,to migrate from country,V:prep:N
16105,migrate,1056498,survivor migrate,V:subj:N
16106,migrate,1056499,to migrate to province,V:prep:N
16107,migrate,1056500,to migrate to south australia,V:prep:N
16108,migrate,1056504,chinese migrate,V:subj:N
16109,migrate,1056503,to migrate in large number,V:prep:N
16110,migrate,1056502,individual migrate,V:subj:N
16111,migrate,1056501,to migrate to central america,V:prep:N
16112,migrate,1056506,flock migrate,V:subj:N
16113,migrate,1056505,to migrate in winter,V:prep:N
16114,migrate,1056509,microfilariae migrate,V:subj:N
16115,migrate,1056508,to migrate to turkey,V:prep:N
16116,migrate,1056507,to migrate to sindh,V:prep:N
16117,migrate,1056510,to migrate to missouri,V:prep:N
16118,migrate,1056511,to migrate to hong kong,V:prep:N
16119,migrate,1056513,to migrate to karnataka,V:prep:N
16120,migrate,1056512,to migrate to pannonia,V:prep:N
16121,migrate,1056515,worm migrate,V:subj:N
16122,migrate,1056514,to migrate to argentina,V:prep:N
16123,migrate,1056517,to migrate into tissue,V:prep:N
16124,migrate,1056516,muhammad migrate,V:subj:N
16125,migrate,1056519,to migrate to western europe,V:prep:N
16126,migrate,1056518,butterfly migrate,V:subj:N
16127,migrate,1056522,ukrainians migrate,V:subj:N
16128,migrate,1056521,to migrate overseas,V:mod:A
16129,migrate,1056520,shark migrate,V:subj:N
16130,migrate,1056524,to migrate from homeland,V:prep:N
16131,migrate,1056523,to migrate to virginia,V:prep:N
16132,migrate,1056527,to migrate to new york city,V:prep:N
16133,migrate,1056526,to migrate to platform,V:prep:N
16134,migrate,1056525,armenians migrate,V:subj:N
16135,migrate,1056528,to migrate from africa,V:prep:N
16136,migrate,1056529,to migrate from kashmir,V:prep:N
16137,migrate,1056530,to migrate to district,V:prep:N
16138,migrate,1056533,to migrate to rajasthan,V:prep:N
16139,migrate,1056532,tuscarora migrate,V:subj:N
16140,migrate,1056531,to migrate from england,V:prep:N
16141,migrate,1056535,to migrate to united states of america,V:prep:N
16142,migrate,1056534,to migrate to egypt,V:prep:N
16143,migrate,1056539,to migrate from afghanistan,V:prep:N
16144,migrate,1056538,to migrate from iraq,V:prep:N
16145,migrate,1056537,sporozoite migrate,V:subj:N
16146,migrate,1056536,to migrate to salivary gland,V:prep:N
16147,migrate,1056543,to migrate to ohio country,V:prep:N
16148,migrate,1056542,to migrate from east,V:prep:N
16149,migrate,1056541,postlarvae migrate,V:subj:N
16150,migrate,1056540,to migrate into country,V:prep:N
16151,migrate,1056545,parasite migrate,V:subj:N
16152,migrate,1056544,ethnic group migrate,V:subj:N
16153,migrate,1056547,to migrate up river,V:prep:N
16154,migrate,1056546,shawnee migrate,V:subj:N
16155,migrate,1056548,to migrate to delhi,V:prep:N
16156,migrate,1056554,to migrate to florida,V:prep:N
16157,migrate,1056553,to migrate to lung,V:prep:N
16158,migrate,1056552,to migrate to east,V:prep:N
16159,migrate,1056551,istro-romanians migrate,V:subj:N
16160,migrate,1056550,to migrate to philippines,V:prep:N
16161,migrate,1056549,to migrate downstream,V:mod:A
16162,migrate,1056559,to migrate to asia,V:prep:N
16163,migrate,1056558,to migrate throughout season,V:prep:N
16164,migrate,1056557,to migrate to sea,V:prep:N
16165,migrate,1056556,to migrate to clime,V:prep:N
16166,migrate,1056555,puritan migrate,V:subj:N
16167,migrate,1056561,acadian migrate,V:subj:N
16168,migrate,1056560,planet migrate,V:subj:N
16169,migrate,1056562,to migrate to peshawar,V:prep:N
16170,migrate,1056566,waterfowl migrate,V:subj:N
16171,migrate,1056565,to migrate from germany,V:prep:N
16172,migrate,1056564,oil migrate,V:subj:N
16173,migrate,1056563,to migrate to abyssinia,V:prep:N
16174,migrate,1056571,sephardic jews migrate,V:subj:N
16175,migrate,1056570,to migrate from home,V:prep:N
16176,migrate,1056569,tamil brahmins migrate,V:subj:N
16177,migrate,1056568,jats migrate,V:subj:N
16178,migrate,1056567,steelhead migrate,V:subj:N
16179,migrate,1056573,to migrate from scotland,V:prep:N
16180,migrate,1056572,to migrate to pennsylvania,V:prep:N
16181,Easter,4074649,easter holiday,N:nn:N
16182,Easter,4074650,date of easter,N:prep:N
16183,Easter,4074651,sunday after easter,N:prep:N
16184,Easter,4074652,pascha easter,N:nn:N
16185,Easter,4074653,to celebrate easter,V:obj:N
16186,Easter,4074654,easter vacation,N:nn:N
16187,Easter,4074655,easter island,N:nn:N
16188,Easter,4074656,festival of easter,N:prep:N
16189,Easter,4074657,easter celebration,N:nn:N
16190,Easter,4074659,easter term,N:nn:N
16191,Easter,4074658,easter service,N:nn:N
16192,Easter,4074660,celebration of easter,N:prep:N
16193,Easter,4074661,easter come,V:subj:N
16194,Easter,4074662,feast of easter,N:prep:N
16195,Easter,4074663,week before easter,N:prep:N
16196,Easter,4074664,easter festival,N:nn:N
16197,Easter,4074665,to spend easter,V:obj:N
16198,Easter,4074666,octave of easter,N:prep:N
16199,Easter,4074667,easter fall,V:subj:N
16200,Easter,4074668,easter recess,N:nn:N
16201,Easter,4074669,easter hymn,N:nn:N
16202,Easter,4074670,days before easter,N:prep:N
16203,Easter,4074671,to calculate date of easter,V:obj+prep:N
16204,Easter,4074672,easter morn,N:nn:N
16205,Easter,4074673,days after easter,N:prep:N
16206,Easter,4074674,egg at easter,N:prep:N
16207,Easter,4074675,easter eve,N:nn:N
16208,Easter,4074676,easter of the year,N:prep:N
16209,Easter,4074677,eve of easter,N:prep:N
16210,Easter,4074678,sunday of easter,N:prep:N
16211,Easter,4074679,sunday before easter,N:prep:N
16212,Easter,4074680,thursday before easter,N:prep:N
16213,Easter,4074681,easter sermon,N:nn:N
16214,Easter,4074682,easter controversy,N:nn:N
16215,Easter,4074684,easter cake,N:nn:N
16216,Easter,4074683,day before easter,N:prep:N
16217,Easter,4074685,easter sepulchre,N:nn:N
16218,Easter,4074686,easter parade,N:nn:N
16219,Easter,4074689,easter script,N:nn:N
16220,Easter,4074688,easter bonnet,N:nn:N
16221,Easter,4074687,easter period,N:nn:N
16222,Easter,4074690,easter basket,N:nn:N
16223,Easter,4074691,m. on easter,N:prep:N
16224,Easter,4074692,easter offering,N:nn:N
16225,Easter,4074693,easter on the sunday,N:prep:N
16226,Easter,4074694,weeks before easter,N:prep:N
16227,Easter,4074695,easter time,N:nn:N
16228,Easter,4074696,easter rise,V:subj:N
16229,Easter,4074697,easter break,V:subj:N
16230,Easter,4074698,date for easter,N:prep:N
16231,Easter,4074699,to keep easter,V:obj:N
16232,Easter,4074701,to celebrate easter on sunday,V:obj+prep:N
16233,Easter,4074700,to calculate easter,V:obj:N
16234,Easter,4074702,easter celebrate,V:subj:N
16235,Easter,4074703,saturday before easter,N:prep:N
16236,Easter,4074704,to determine date of easter,V:obj+prep:N
16237,Easter,4074705,easter gift,N:nn:N
16238,Easter,4074707,day of easter,N:prep:N
16239,Easter,4074706,easter mass,N:nn:N
16240,Easter,4074708,weeks after easter,N:prep:N
16241,Easter,4074709,observance of easter,N:prep:N
16242,Easter,4074710,to observe easter,V:obj:N
16243,Easter,4074712,day after easter,N:prep:N
16244,Easter,4074711,to precede easter,V:obj:N
16245,Easter,4074713,week after easter,N:prep:N
16246,Easter,4074714,friday before easter,N:prep:N
16247,Easter,4074715,easter egg roll,N:nn:N
16248,Easter,4074716,communion at easter,N:prep:N
16249,Easter,4074717,wednesday before easter,N:prep:N
16250,Easter,4074718,easter table,N:nn:N
16251,Easter,4074719,easter bell,N:nn:N
16252,Easter,4074720,to take place at easter,V:prep:N
16253,Easter,4074721,sacrament at easter,N:prep:N
16254,Easter,4074724,anticipation of easter,N:prep:N
16255,Easter,4074723,easter rebellion,N:nn:N
16256,Easter,4074722,monday after easter,N:prep:N
16257,Easter,4074728,easter break,N:nn:N
16258,Easter,4074727,easter liturgy,N:nn:N
16259,Easter,4074726,easter on the date,N:prep:N
16260,Easter,4074725,to coincide with easter,V:prep:N
16261,Easter,4074731,calculation of easter,N:prep:N
16262,Easter,4074730,wednesday after easter,N:prep:N
16263,Easter,4074729,to compute date of easter,V:obj+prep:N
16264,Easter,4074732,easter easter,N:nn:N
16265,Easter,4074733,tuesday after easter,N:prep:N
16266,Easter,4074735,egg for easter,N:prep:N
16267,Easter,4074734,to celebrate easter on date,V:obj+prep:N
16268,Easter,4074737,easter special,N:nn:N
16269,Easter,4074736,easter party,N:nn:N
16270,Easter,4074739,easter vigil,N:nn:N
16271,Easter,4074738,easter fell,V:subj:N
16272,Easter,4074740,communion during the easter,N:prep:N
16273,Easter,4074742,easter procession,N:nn:N
16274,Easter,4074741,easter bonfire,N:nn:N
16275,Easter,4074743,easter feast,N:nn:N
16276,Easter,4074746,weeks at easter,N:prep:N
16277,Easter,4074745,holy eucharist during the easter,N:prep:N
16278,Easter,4074744,seventh week after easter,N:prep:N
16279,Easter,4074748,easter fall on,V:subj:N
16280,Easter,4074747,easter to the end,N:prep:N
16281,secret,528883,to keep secret,V:obj:N
16282,secret,528884,secret society,N:nn:N
16283,secret,528885,secret police,N:nn:N
16284,secret,528886,secret agent,N:nn:N
16285,secret,528887,to reveal secret,V:obj:N
16286,secret,528888,secret service,N:nn:N
16287,secret,528889,to discover secret,V:obj:N
16288,secret,528890,secret ballot,N:mod:A
16289,secret,528891,to tell secret,V:obj:N
16290,secret,528892,to know secret,V:obj:N
16291,secret,528893,to betray secret,V:obj:N
16292,secret,528894,to learn secret,V:obj:N
16293,secret,528895,secret identity,N:mod:A
16294,secret,528896,secret of success,N:prep:N
16295,secret,528897,to have secret,V:obj:N
16296,secret,528898,secret meeting,N:mod:A
16297,secret,528899,secret passage,N:mod:A
16298,secret,528900,to tell you secret,V:obj1+2:N
16299,secret,528901,great secret,N:mod:A
16300,secret,528902,to divulge secret,V:obj:N
16301,secret,528903,secret mission,N:mod:A
16302,secret,528904,secret chamber,N:mod:A
16303,secret,528905,to let into secret,V:prep:N
16304,secret,528906,to confide secret,V:obj:N
16305,secret,528907,secret lie,V:subj:N
16306,secret,528908,secret of life,N:prep:N
16307,secret,528909,to disclose secret,V:obj:N
16308,secret,528910,dark secret,N:mod:A
16309,secret,528911,secret place,N:mod:A
16310,secret,528912,secret negotiation,N:mod:A
16311,secret,528913,secret life,N:nn:N
16312,secret,528914,chamber of secret,N:prep:N
16313,secret,528915,secret drawer,N:mod:A
16314,secret,528916,secret of heart,N:prep:N
16315,secret,528917,secret thought,N:mod:A
16316,secret,528918,secret keep,V:subj:N
16317,secret,528919,profound secret,N:mod:A
16318,secret,528920,secret treaty,N:mod:A
16319,secret,528921,to find out secret,V:obj:N
16320,secret,528922,secret reveal,V:subj:N
16321,secret,528923,secret history,N:nn:N
16322,secret,528924,secret organization,N:mod:A
16323,secret,528925,state secret,N:nn:N
16324,secret,528926,secret weapon,N:mod:A
16325,secret,528927,to make secret,V:obj:N
16326,secret,528928,to pry into secret,V:prep:N
16327,secret,528929,guarded secret,N:mod:A
16328,secret,528930,secret correspondence,N:mod:A
16329,secret,528931,most secret,A:mod:A
16330,secret,528932,to hide secret,V:obj:N
16331,secret,528933,to share secret,V:obj:N
16332,secret,528934,open secret,N:mod:A
16333,secret,528935,secret invasion,N:nn:N
16334,secret,528936,to trust with secret,V:prep:N
16335,secret,528937,secret history,N:mod:A
16336,secret,528938,secret message,N:mod:A
16337,secret,528939,secret code,N:nn:N
16338,secret,528941,family secret,N:nn:N
16339,secret,528940,secret from him,N:prep:N
16340,secret,528942,secret door,N:mod:A
16341,secret,528943,secret heart,N:mod:A
16342,secret,528944,secret from me,N:prep:N
16343,secret,528945,secret room,N:mod:A
16344,secret,528946,secret information,N:mod:A
16345,secret,528947,secret garden,N:nn:N
16346,secret,528948,to tell me secret,V:obj1+2:N
16347,secret,528949,secret of it,N:prep:N
16348,secret,528950,to uncover secret,V:obj:N
16349,secret,528951,to guard secret,V:obj:N
16350,secret,528952,secret of nature,N:prep:N
16351,secret,528953,to remain secret,V:obj:N
16352,secret,528954,secret plan,N:nn:N
16353,secret,528955,secret of power,N:prep:N
16354,secret,528956,secret marriage,N:mod:A
16355,secret,528957,secret agreement,N:mod:A
16356,secret,528958,secret from you,N:prep:N
16357,secret,528959,terrible secret,N:mod:A
16358,secret,528960,secret document,N:mod:A
16359,secret,528961,secret lay,V:subj:N
16360,secret,528962,possession of the secret,N:prep:N
16361,secret,528963,secret instruction,N:mod:A
16362,secret,528964,secret protocol,N:mod:A
16363,secret,528965,to possess secret,V:obj:N
16364,secret,528966,secret between us,N:prep:N
16365,secret,528967,guilty secret,N:mod:A
16366,secret,528968,secret from her,N:prep:N
16367,secret,528969,to penetrate secret,V:obj:N
16368,secret,528970,to hold secret,V:obj:N
16369,secret,528971,secret order,N:mod:A
16370,secret,528972,secret leak,V:subj:N
16371,secret,528973,to guess secret,V:obj:N
16372,secret,528974,whole secret,N:mod:A
16373,secret,528975,to impart secret,V:obj:N
16374,secret,528976,secret life,N:mod:A
16375,secret,528977,to make secret of it,V:obj+prep:N
16376,secret,528978,to let you into secret,V:obj+prep:N
16377,secret,528979,to unlock secret,V:obj:N
16378,secret,528980,secret hide,V:subj:N
16379,secret,528981,to give away secret,V:obj:N
16380,secret,528982,top secret,N:mod:A
16381,secret,528983,hidden secret,N:mod:A
16382,secret,528984,secret passageway,N:mod:A
16383,secret,528985,secret come out,V:subj:N
16384,secret,528986,secret soul,N:mod:A
16385,secret,528987,secret agent,N:mod:A
16386,secret,528988,to tell him secret,V:obj1+2:N
16387,secret,528989,secret of birth,N:prep:N
16388,secret,528990,secret satisfaction,N:mod:A
16389,secret,528991,secret of mana,N:prep:N
16390,secret,528992,secret joy,N:mod:A
16391,secret,528993,secret of the fact,N:prep:N
16392,secret,528994,secret war,N:mod:A
16393,secret,528995,little secret,N:mod:A
16394,secret,528996,seeth in secret,N:prep:N
16395,secret,528998,secret affair,N:mod:A
16396,secret,528997,secret entrance,N:mod:A
16397,secret,528999,secret location,N:mod:A
16398,secret,529000,to whisper secret,V:obj:N
16399,secret,529001,secret enemy,N:mod:A
16400,secret,529002,secret session,N:mod:A
16401,secret,529003,saucerful of secret,N:prep:N
16402,secret,529004,secret spring,V:subj:N
16403,secret,529005,to let out secret,V:obj:N
16404,secret,529006,secret sorrow,N:mod:A
16405,secret,529007,important secret,N:mod:A
16406,secret,529008,secret motive,N:mod:A
16407,secret,529009,matter secret,N:nn:N
16408,secret,529010,to entrust with secret,V:prep:N
16409,secret,529011,secret conference,N:mod:A
16410,secret,529012,secret remain,V:subj:N
16411,secret,529013,secret of happiness,N:prep:N
16412,secret,529014,secret of the universe,N:prep:N
16413,secret,529015,secret doctrine,N:nn:N
16414,secret,529016,secret discover,V:subj:N
16415,secret,529017,secret recipe,N:mod:A
16416,secret,529018,to initiate into secret,V:prep:N
16417,secret,529019,secret tunnel,N:mod:A
16418,secret,529020,deep secret,N:mod:A
16419,secret,529021,military secret,N:mod:A
16420,secret,529022,to make secret of fact,V:obj+prep:N
16421,secret,529023,secret recess,N:mod:A
16422,secret,529024,secret of monkey island,N:prep:N
16423,secret,529025,secret diplomacy,N:mod:A
16424,secret,529026,secret key,N:mod:A
16425,secret,529027,to conceal secret,V:obj:N
16426,secret,529028,secret compartment,N:mod:A
16427,secret,529029,to meet in secret,V:prep:N
16428,secret,529030,secret knowledge,N:mod:A
16429,secret,529031,secret alliance,N:mod:A
16430,secret,529032,secret project,N:mod:A
16431,secret,529033,real secret,N:mod:A
16432,secret,529034,secret committee,N:mod:A
16433,secret,529035,secret way,N:mod:A
16434,secret,529036,secret pleasure,N:mod:A
16435,secret,529037,secret escape,V:subj:N
16436,secret,529038,dreadful secret,N:mod:A
16437,secret,529039,secret conclave,N:mod:A
16438,secret,529040,secret council,N:mod:A
16439,secret,529041,to preserve secret,V:obj:N
16440,secret,529042,secret die,V:subj:N
16441,secret,529043,to steal secret,V:obj:N
16442,secret,529044,secret communication,N:mod:A
16443,secret,529045,secret of soul,N:prep:N
16444,secret,529046,knowledge of the secret,N:prep:N
16445,secret,529047,to read secret,V:obj:N
16446,secret,529049,to tell her secret,V:obj1+2:N
16447,secret,529048,secret of the heart,N:prep:N
16448,secret,529050,secret admirer,N:mod:A
16449,secret,529051,secret ingredient,N:mod:A
16450,secret,529052,secret know,V:subj:N
16451,secret,529053,secret of strength,N:prep:N
16452,secret,529054,identity secret,N:nn:N
16453,secret,529056,secret sin,N:mod:A
16454,secret,529055,true secret,N:mod:A
16455,secret,529057,inmost secret,N:mod:A
16456,secret,529058,to expose secret,V:obj:N
16457,secret,529059,secret lover,N:mod:A
16458,secret,529060,to keep as secret,V:prep:N
16459,secret,529061,to acquaint with secret,V:prep:N
16460,secret,529062,secret prayer,N:mod:A
16461,secret,529063,secret garden,N:mod:A
16462,secret,529064,secret writing,N:nn:N
16463,secret,529065,secret hope,N:mod:A
16464,secret,529066,secret crush,V:subj:N
16465,secret,529067,secret of nimh,N:prep:N
16466,secret,529068,secret conspiracy,N:mod:A
16467,secret,529069,secret laboratory,N:mod:A
16468,secret,529070,secret staircase,N:mod:A
16469,secret,529071,secret army,N:nn:N
16470,secret,529072,secret prison,N:mod:A
16471,secret,529073,secret formula,N:mod:A
16472,secret,529074,well-kept secret,N:mod:A
16473,secret,529075,secret tell,V:subj:N
16474,secret,529076,secret desire,N:mod:A
16475,secret,529077,to divine secret,V:obj:N
16476,secret,529080,knowledge of secret,N:prep:N
16477,secret,529079,secret purpose,N:mod:A
16478,secret,529078,secret world,N:nn:N
16479,secret,529081,possession of secret,N:prep:N
16480,secret,529083,dead secret,N:mod:A
16481,secret,529082,one secret,N:nn:N
16482,secret,529084,secret deal,N:mod:A
16483,secret,529085,to contain secret,V:obj:N
16484,secret,529086,secret intelligence,N:mod:A
16485,secret,529087,secret interview,N:mod:A
16486,secret,529088,innermost secret,N:mod:A
16487,secret,529089,secret relationship,N:mod:A
16488,secret,529090,secret doctrine,N:mod:A
16489,secret,529091,secret hideout,N:mod:A
16490,secret,529093,to keep secret from him,V:obj+prep:N
16491,secret,529092,secret path,N:mod:A
16492,secret,529094,to communicate secret,V:obj:N
16493,secret,529095,to give up secret,V:obj:N
16494,secret,529096,best-kept secret,N:mod:A
16495,secret,529097,secret lair,N:mod:A
16496,secret,529098,secret vice,N:mod:A
16497,secret,529099,to let me into secret,V:obj+prep:N
16498,secret,529100,secret understand,V:subj:N
16499,secret,529101,secret of the life,N:prep:N
16500,secret,529102,secret of the success,N:prep:N
16501,secret,529103,secret grief,N:mod:A
16502,secret,529104,shameful secret,N:mod:A
16503,secret,529105,secret agency,N:mod:A
16504,secret,529106,secret ambition,N:mod:A
16505,secret,529107,secret consist,V:subj:N
16506,secret,529108,secret letter,N:mod:A
16507,secret,529110,secret thing,N:mod:A
16508,secret,529109,secret operation,N:mod:A
16509,secret,529111,secret sympathy,N:mod:A
16510,secret,529112,secret base,N:mod:A
16511,secret,529113,to wrest secret,V:obj:N
16512,secret,529114,secret memoir,N:mod:A
16513,secret,529115,secret intrigue,N:mod:A
16514,secret,529116,secret treasure,N:mod:A
16515,secret,529117,secret between you,N:prep:N
16516,secret,529118,to protect secret,V:obj:N
16517,secret,529120,secret of love,N:prep:N
16518,secret,529119,secret disclose,V:subj:N
16519,secret,529121,to teach secret,V:obj:N
16520,secret,529122,to keep secret from her,V:obj+prep:N
16521,secret,529123,shared secret,N:mod:A
16522,secret,529124,to keep secret from me,V:obj+prep:N
16523,secret,529125,secret as the grave,N:prep:N
16524,secret,529126,to unravel secret,V:obj:N
16525,secret,529127,secret organisation,N:mod:A
16526,secret,529129,secret divulge,V:subj:N
16527,secret,529128,to keep secret to himself,V:obj+prep:N
16528,secret,529130,fatal secret,N:mod:A
16529,secret,529132,wonderful secret,N:mod:A
16530,secret,529131,secret to me,N:prep:N
16531,secret,529133,secret file,N:mod:A
16532,secret,529134,to sell secret,V:obj:N
16533,secret,529136,secret to you,N:prep:N
16534,secret,529135,secret tribunal,N:mod:A
16535,secret,529138,precious secret,N:mod:A
16536,secret,529137,secret misgiving,N:mod:A
16537,secret,529139,secret emissary,N:mod:A
16538,secret,529140,secret pact,N:mod:A
16539,secret,529141,secret of charm,N:prep:N
16540,secret,529142,secret fear,N:mod:A
16541,secret,529143,secret of the world,N:prep:N
16542,secret,529144,secret confide,V:subj:N
16543,secret,529145,grand secret,N:mod:A
16544,secret,529146,secret of the treasure,N:prep:N
16545,secret,529147,secret to him,N:prep:N
16546,secret,529148,to have secret from you,V:obj+prep:N
16547,secret,529150,to confide secret to me,V:obj+prep:N
16548,secret,529149,secret feeling,N:mod:A
16549,secret,529151,revelation of the secret,N:prep:N
16550,secret,529152,secret from the fan,N:prep:N
16551,secret,529153,secret from everyone,N:prep:N
16552,secret,529155,secret cave,N:mod:A
16553,secret,529154,secret panel,N:mod:A
16554,secret,529156,secret expedition,N:mod:A
16555,secret,529157,to intrust with secret,V:prep:N
16556,secret,529158,little secret,A:mod:A
16557,secret,529159,key to the secret,N:prep:N
16558,secret,529160,book of secret,N:prep:N
16559,secret,529162,secret facility,N:mod:A
16560,secret,529161,to fathom secret,V:obj:N
16561,secret,529164,to surprise secret,V:obj:N
16562,secret,529163,to tell us secret,V:obj1+2:N
16563,secret,529165,to trust you with secret,V:obj+prep:N
16564,secret,529166,to yield up secret,V:obj:N
16565,secret,529168,secret longing,N:mod:A
16566,secret,529167,secret of art,N:prep:N
16567,secret,529169,secret of immortality,N:prep:N
16568,secret,529171,secret rite,N:mod:A
16569,secret,529170,secret power,N:mod:A
16570,secret,529172,s secret,N:nn:N
16571,secret,529173,secret ceremony,N:mod:A
16572,secret,529174,to get at secret,V:obj:N
16573,secret,529175,to possess of secret,V:prep:N
16574,secret,529176,secret association,N:mod:A
16575,secret,529178,secret trial,N:mod:A
16576,secret,529177,to confess secret,V:obj:N
16577,secret,529179,secret storm,N:nn:N
16578,secret,529181,part of the secret,N:prep:N
16579,secret,529180,secret war,N:nn:N
16580,secret,529182,highly secret,A:mod:A
16581,secret,529183,secret society,N:mod:A
16582,secret,529184,to let us into secret,V:obj+prep:N
16583,secret,529186,secret archive,N:mod:A
16584,secret,529185,to weep in secret,V:prep:N
16585,secret,529187,to confide secret to you,V:obj+prep:N
16586,secret,529190,secret language,N:mod:A
16587,secret,529189,secret of her,N:prep:N
16588,secret,529188,secret about it,N:prep:N
16589,secret,529191,closely-guarded secret,N:mod:A
16590,secret,529192,to work in secret,V:prep:N
16591,secret,529193,secret of intention,N:prep:N
16592,secret,529195,to confide secret to him,V:obj+prep:N
16593,secret,529194,secret empire,N:nn:N
16594,secret,529196,secret messenger,N:mod:A
16595,secret,529197,secret passion,N:mod:A
16596,secret,529199,secret from everybody,N:prep:N
16597,secret,529198,secret intention,N:mod:A
16598,secret,529200,secret between them,N:prep:N
16599,secret,529201,to get secret,V:obj:N
16600,secret,529202,secret character,N:mod:A
16601,secret,529203,to have secret from me,V:obj+prep:N
16602,secret,529204,secret pride,N:mod:A
16603,secret,529205,strange secret,N:mod:A
16604,secret,529209,sort of secret,N:prep:N
16605,secret,529208,to find secret,V:obj:N
16606,secret,529207,keeper of secret,N:prep:N
16607,secret,529206,secret stairway,N:mod:A
16608,secret,529210,secret diary,N:mod:A
16609,secret,529211,secret of existence,N:prep:N
16610,secret,529212,to keep secret from you,V:obj+prep:N
16611,secret,529213,secret projects,N:mod:A
16612,secret,529214,secret delight,N:mod:A
16613,secret,529215,secret reason,N:mod:A
16614,secret,529217,secret world,N:mod:A
16615,secret,529216,to reveal secret to him,V:obj+prep:N
16616,secret,529218,profoundly secret,A:mod:A
16617,secret,529219,secret dread,N:mod:A
16618,secret,529220,secret influence,N:mod:A
16619,secret,529221,secret from them,N:prep:N
16620,secret,529222,to admit to secret,V:prep:N
16621,secret,529223,secret of the art,N:prep:N
16622,secret,529224,to bare secret,V:obj:N
16623,secret,529227,secret terror,N:mod:A
16624,secret,529226,secret to the grave,N:prep:N
16625,secret,529225,discovery of the secret,N:prep:N
16626,secret,529228,secret clause,N:mod:A
16627,secret,529229,to do in secret,V:prep:N
16628,secret,529230,secret to success,N:prep:N
16629,secret,529231,discovery of secret,N:prep:N
16630,secret,529233,secret engagement,N:mod:A
16631,secret,529232,secret cabal,N:mod:A
16632,secret,529234,to teach him secret,V:obj1+2:N
16633,secret,529237,to leak secret,V:obj:N
16634,secret,529236,secret closet,N:mod:A
16635,secret,529235,secret of influence,N:prep:N
16636,secret,529238,secret group,N:mod:A
16637,secret,529240,secret from husband,N:prep:N
16638,secret,529239,secret to her,N:prep:N
16639,secret,529243,to confide secret to her,V:obj+prep:N
16640,secret,529242,more secret,N:mod:A
16641,secret,529241,big secret,N:mod:A
16642,secret,529244,secret from wife,N:prep:N
16643,secret,529246,secret from the world,N:prep:N
16644,secret,529245,secret hoard,N:mod:A
16645,secret,529247,secret arrangement,N:mod:A
16646,secret,529248,to carry secret,V:obj:N
16647,secret,529249,revelation of secret,N:prep:N
16648,secret,529251,to ferret out secret,V:obj:N
16649,secret,529250,to intrust secret,V:obj:N
16650,secret,529252,to worm out secret,V:prep:N
16651,secret,529253,secret anxiety,N:mod:A
16652,secret,529254,secret of the power,N:prep:N
16653,secret,529255,to entrust secret,V:obj:N
16654,secret,529256,secret program,N:mod:A
16655,secret,529257,secret password,N:mod:A
16656,secret,529259,awful secret,N:mod:A
16657,secret,529258,secret of state,N:prep:N
16658,secret,529260,secret of the matter,N:prep:N
16659,secret,529261,secret rendezvous,N:mod:A
16660,secret,529262,secret become,V:subj:N
16661,secret,529263,house of secret,N:prep:N
16662,secret,529264,secret from friend,N:prep:N
16663,secret,529266,secret preparation,N:mod:A
16664,secret,529265,secret springs,N:mod:A
16665,secret,529268,secret machination,N:mod:A
16666,secret,529267,one of secret,N:prep:N
16667,secret,529270,secret article,N:mod:A
16668,secret,529269,secret of popularity,N:prep:N
16669,secret,529271,to make secret of intention,V:obj+prep:N
16670,secret,529275,dirty secret,N:mod:A
16671,secret,529274,secret agenda,N:mod:A
