id,word,word_vowel,word_lang,pair_id,pair_word,pair_word_vowel,pair_word_lang,type,rhyme_vowel,pos,syllable
1447,쉬파리,iäi,ko,1155,귀하다,iää,ko,to,ä,verb,3
1451,alnajli,aaii,eo,734,あら挽き,aaii,ja,kyaku,aii,noun,4
1451,alnajli,aaii,eo,756,أقاقيا,aaia,ar,to,ai,noun,4
1451,alnajli,aaii,eo,790,buchirisi,uiii,ro,kyaku,ii,noun,4
1451,alnajli,aaii,eo,795,吗玩意儿,aaia,zh-cn,to,ai,noun,4
1451,alnajli,aaii,eo,801,auglýsir,œiii,is,kyaku,ii,noun,4
1451,alnajli,aaii,eo,856,alaihi,aaii,id,kyaku,aii,noun,4
1451,alnajli,aaii,eo,921,potajií,oaii,es,kyaku,aii,noun,4
1451,alnajli,aaii,eo,963,alfavita,aaia,ro,to,ai,noun,4
1451,alnajli,aaii,eo,993,드라이기,ɯäii,ko,kyaku,ii,noun,4
1451,alnajli,aaii,eo,1019,ＶＰＥ,ɯiii,ja,kyaku,ii,noun,4
1451,alnajli,aaii,eo,1038,أسباجيتي,iaii,ar,kyaku,aii,noun,4
1451,alnajli,aaii,eo,1040,dĩ hoà vi quí,iaii,vi,kyaku,aii,noun,4
1451,alnajli,aaii,eo,1052,svínaríi,iaii,is,kyaku,aii,noun,4
1451,alnajli,aaii,eo,1094,analiza,aaia,ro,to,ai,noun,4
1451,alnajli,aaii,eo,1109,أكسجيني,uiii,ar,kyaku,ii,noun,4
1451,alnajli,aaii,eo,1151,imaginii,iaii,ro,kyaku,aii,noun,4
1451,alnajli,aaii,eo,1184,nam nhi chi chí,aiii,vi,kyaku,ii,noun,4
1451,alnajli,aaii,eo,1371,أودينيزي,uiii,ar,kyaku,ii,noun,4
1451,alnajli,aaii,eo,1390,bé tỉ tì ti,ɛiii,vi,kyaku,ii,noun,4
1451,alnajli,aaii,eo,1436,subdividí,uiii,es,kyaku,ii,noun,4
1451,alnajli,aaii,eo,1464,aliigi,aiii,eo,kyaku,ii,noun,4
1451,alnajli,aaii,eo,1472,actualisa,aaia,fr,to,ai,noun,4
1451,alnajli,aaii,eo,1480,musafirii,uaii,ro,kyaku,aii,noun,4
1451,alnajli,aaii,eo,1517,ababilla,aaia,es,to,ai,noun,4
1451,alnajli,aaii,eo,1584,artificii,aiii,ro,kyaku,ii,noun,4
1451,alnajli,aaii,eo,1616,abadiah,aaia,id,to,ai,noun,4
1451,alnajli,aaii,eo,1627,apartiga,aaia,eo,to,ai,noun,4
1453,가름,äɯ,ko,261,가드,äɯ,ko,kyaku,̈ɯ,verb,2
1453,가름,äɯ,ko,357,얇은,äɯ,ko,kyaku,̈ɯ,verb,2
1453,가름,äɯ,ko,370,방음,äɯ,ko,kyaku,̈ɯ,verb,2
1453,가름,äɯ,ko,374,반응,äɯ,ko,kyaku,̈ɯ,verb,2
1453,가름,äɯ,ko,421,바른,äɯ,ko,kyaku,̈ɯ,verb,2
1453,가름,äɯ,ko,488,아슬,äɯ,ko,kyaku,̈ɯ,verb,2
1453,가름,äɯ,ko,555,하프,äɯ,ko,kyaku,̈ɯ,verb,2
1453,가름,äɯ,ko,1611,가는,äɯ,ko,kyaku,̈ɯ,verb,2
1454,isaicu,iau,ro,126,hijau,iau,id,kyaku,au,adjective,3
1454,isaicu,iau,ro,166,kacau,aau,id,kyaku,au,adjective,3
1454,isaicu,iau,ro,738,aguazur,aau,es,kyaku,au,adjective,3
1454,isaicu,iau,ro,1470,frammá,aau,is,kyaku,au,adjective,3
1457,abai,aai,id,599,曲がり,aai,ja,kyaku,ai,noun,3
1457,abai,aai,id,614,ぴったり,iai,ja,kyaku,ai,noun,3
1457,abai,aai,id,620,nilai,iai,id,kyaku,ai,noun,3
1457,abai,aai,id,624,粗い,aai,ja,kyaku,ai,noun,3
1457,abai,aai,id,626,柳,aai,ja,kyaku,ai,noun,3
1457,abai,aai,id,668,鎖,ɯai,ja,kyaku,ai,noun,3
1457,abai,aai,id,732,abagiu,aai,ro,kyaku,ai,noun,3
1457,abai,aai,id,735,ostatici,oai,ro,kyaku,ai,noun,3
1457,abai,aai,id,750,榻榻米,aai,zh-cn,kyaku,ai,noun,3
1457,abai,aai,id,768,biadi,iai,id,kyaku,ai,noun,3
1457,abai,aai,id,851,diapir,iai,ro,kyaku,ai,noun,3
1457,abai,aai,id,854,lucarii,uai,ro,kyaku,ai,noun,3
1457,abai,aai,id,858,あさひ,aai,ja,kyaku,ai,noun,3
1457,abai,aai,id,935,sinaí,iai,is,kyaku,ai,noun,3
1457,abai,aai,id,966,abatis,aai,fr,kyaku,ai,noun,3
1457,abai,aai,id,986,asasini,aai,ro,kyaku,ai,noun,3
1457,abai,aai,id,1015,cramoisi,aai,fr,kyaku,ai,noun,3
1457,abai,aai,id,1068,Bigamie,iai,de,kyaku,ai,noun,3
1457,abai,aai,id,1092,baháí,aai,is,kyaku,ai,noun,3
1457,abai,aai,id,1108,abadi,aai,id,kyaku,ai,noun,3
1457,abai,aai,id,1131,Havarie,aai,de,kyaku,ai,noun,3
1457,abai,aai,id,1178,amaĵi,aai,eo,kyaku,ai,noun,3
1457,abai,aai,id,1241,ngũ gia bì,uai,vi,kyaku,ai,noun,3
1457,abai,aai,id,1298,biadi,iai,id,kyaku,ai,noun,3
1457,abai,aai,id,1312,buai,uai,id,kyaku,ai,noun,3
1457,abai,aai,id,1426,badari,aai,id,kyaku,ai,noun,3
1457,abai,aai,id,1458,italy,iai,ro,kyaku,ai,noun,3
1457,abai,aai,id,1460,baharí,aai,es,kyaku,ai,noun,3
1457,abai,aai,id,1615,bivaki,iai,eo,kyaku,ai,noun,3
1458,italy,iai,ro,599,曲がり,aai,ja,kyaku,ai,noun,3
1458,italy,iai,ro,614,ぴったり,iai,ja,kyaku,ai,noun,3
1458,italy,iai,ro,620,nilai,iai,id,kyaku,ai,noun,3
1458,italy,iai,ro,624,粗い,aai,ja,kyaku,ai,noun,3
1458,italy,iai,ro,626,柳,aai,ja,kyaku,ai,noun,3
1458,italy,iai,ro,668,鎖,ɯai,ja,kyaku,ai,noun,3
1458,italy,iai,ro,732,abagiu,aai,ro,kyaku,ai,noun,3
1458,italy,iai,ro,735,ostatici,oai,ro,kyaku,ai,noun,3
1458,italy,iai,ro,750,榻榻米,aai,zh-cn,kyaku,ai,noun,3
1458,italy,iai,ro,768,biadi,iai,id,kyaku,ai,noun,3
1458,italy,iai,ro,851,diapir,iai,ro,kyaku,ai,noun,3
1458,italy,iai,ro,854,lucarii,uai,ro,kyaku,ai,noun,3
1458,italy,iai,ro,858,あさひ,aai,ja,kyaku,ai,noun,3
1458,italy,iai,ro,935,sinaí,iai,is,kyaku,ai,noun,3
1458,italy,iai,ro,966,abatis,aai,fr,kyaku,ai,noun,3
1458,italy,iai,ro,986,asasini,aai,ro,kyaku,ai,noun,3
1458,italy,iai,ro,1015,cramoisi,aai,fr,kyaku,ai,noun,3
1458,italy,iai,ro,1068,Bigamie,iai,de,kyaku,ai,noun,3
1458,italy,iai,ro,1092,baháí,aai,is,kyaku,ai,noun,3
1458,italy,iai,ro,1108,abadi,aai,id,kyaku,ai,noun,3
1458,italy,iai,ro,1131,Havarie,aai,de,kyaku,ai,noun,3
1458,italy,iai,ro,1178,amaĵi,aai,eo,kyaku,ai,noun,3
1458,italy,iai,ro,1241,ngũ gia bì,uai,vi,kyaku,ai,noun,3
1458,italy,iai,ro,1298,biadi,iai,id,kyaku,ai,noun,3
1458,italy,iai,ro,1312,buai,uai,id,kyaku,ai,noun,3
1458,italy,iai,ro,1426,badari,aai,id,kyaku,ai,noun,3
1458,italy,iai,ro,1457,abai,aai,id,kyaku,ai,noun,3
1458,italy,iai,ro,1460,baharí,aai,es,kyaku,ai,noun,3
1458,italy,iai,ro,1615,bivaki,iai,eo,kyaku,ai,noun,3
1459,갈비탕,äiä,ko,633,마시다,äiä,ko,kyaku,̈iä,noun,3
1459,갈비탕,äiä,ko,653,파파야,äää,ko,kyaku,ä,noun,3
1459,갈비탕,äiä,ko,671,돌리다,o̞iä,ko,kyaku,iä,noun,3
1459,갈비탕,äiä,ko,676,미루다,iuä,ko,kyaku,ä,noun,3
1459,갈비탕,äiä,ko,777,가리비,äii,ko,to,̈i,noun,3
1459,갈비탕,äiä,ko,820,가가방,äää,ko,kyaku,ä,noun,3
1459,갈비탕,äiä,ko,853,구기다,uiä,ko,kyaku,iä,noun,3
1459,갈비탕,äiä,ko,1039,고기다,o̞iä,ko,kyaku,iä,noun,3
1459,갈비탕,äiä,ko,1090,가갸날,äää,ko,kyaku,ä,noun,3
1459,갈비탕,äiä,ko,1145,구가타,uää,ko,kyaku,ä,noun,3
1459,갈비탕,äiä,ko,1240,가시관,äiä,ko,kyaku,̈iä,noun,3
1459,갈비탕,äiä,ko,1660,가리다,äiä,ko,kyaku,̈iä,noun,3
1460,baharí,aai,es,599,曲がり,aai,ja,kyaku,ai,noun,3
1460,baharí,aai,es,614,ぴったり,iai,ja,kyaku,ai,noun,3
1460,baharí,aai,es,620,nilai,iai,id,kyaku,ai,noun,3
1460,baharí,aai,es,624,粗い,aai,ja,kyaku,ai,noun,3
1460,baharí,aai,es,626,柳,aai,ja,kyaku,ai,noun,3
1460,baharí,aai,es,668,鎖,ɯai,ja,kyaku,ai,noun,3
1460,baharí,aai,es,732,abagiu,aai,ro,kyaku,ai,noun,3
1460,baharí,aai,es,735,ostatici,oai,ro,kyaku,ai,noun,3
1460,baharí,aai,es,750,榻榻米,aai,zh-cn,kyaku,ai,noun,3
1460,baharí,aai,es,768,biadi,iai,id,kyaku,ai,noun,3
1460,baharí,aai,es,851,diapir,iai,ro,kyaku,ai,noun,3
1460,baharí,aai,es,854,lucarii,uai,ro,kyaku,ai,noun,3
1460,baharí,aai,es,858,あさひ,aai,ja,kyaku,ai,noun,3
1460,baharí,aai,es,935,sinaí,iai,is,kyaku,ai,noun,3
1460,baharí,aai,es,966,abatis,aai,fr,kyaku,ai,noun,3
1460,baharí,aai,es,986,asasini,aai,ro,kyaku,ai,noun,3
1460,baharí,aai,es,1015,cramoisi,aai,fr,kyaku,ai,noun,3
1460,baharí,aai,es,1068,Bigamie,iai,de,kyaku,ai,noun,3
1460,baharí,aai,es,1092,baháí,aai,is,kyaku,ai,noun,3
1460,baharí,aai,es,1108,abadi,aai,id,kyaku,ai,noun,3
1460,baharí,aai,es,1131,Havarie,aai,de,kyaku,ai,noun,3
1460,baharí,aai,es,1178,amaĵi,aai,eo,kyaku,ai,noun,3
1460,baharí,aai,es,1241,ngũ gia bì,uai,vi,kyaku,ai,noun,3
1460,baharí,aai,es,1298,biadi,iai,id,kyaku,ai,noun,3
1460,baharí,aai,es,1312,buai,uai,id,kyaku,ai,noun,3
1460,baharí,aai,es,1426,badari,aai,id,kyaku,ai,noun,3
1460,baharí,aai,es,1457,abai,aai,id,kyaku,ai,noun,3
1460,baharí,aai,es,1458,italy,iai,ro,kyaku,ai,noun,3
1460,baharí,aai,es,1615,bivaki,iai,eo,kyaku,ai,noun,3
1461,aboutira,auia,fr,369,enuiga,euia,eo,kyaku,uia,verb,4
1461,aboutira,auia,fr,716,agriaría,aaia,es,kyaku,ia,verb,4
1461,aboutira,auia,fr,862,ああいった,aaia,ja,kyaku,ia,verb,4
1461,aboutira,auia,fr,1319,主观臆断,uaia,zh-cn,kyaku,ia,verb,4
1461,aboutira,auia,fr,1345,abarían,aaia,es,kyaku,ia,verb,4
1461,aboutira,auia,fr,1353,ababillan,aaia,es,kyaku,ia,verb,4
1461,aboutira,auia,fr,1360,analiza,aaia,eo,kyaku,ia,verb,4
1461,aboutira,auia,fr,1430,aburría,auia,es,kyaku,uia,verb,4
1461,aboutira,auia,fr,1433,áfrýja,auia,is,kyaku,uia,verb,4
1461,aboutira,auia,fr,1491,abatían,aaia,es,kyaku,ia,verb,4
1461,aboutira,auia,fr,1587,andæfa,aaia,is,kyaku,ia,verb,4
1462,bbc,iii,en,1471,أريتري,iii,ar,kyaku,ii,adjective,3
1464,aliigi,aiii,eo,734,あら挽き,aaii,ja,kyaku,ii,noun,4
1464,aliigi,aiii,eo,790,buchirisi,uiii,ro,kyaku,iii,noun,4
1464,aliigi,aiii,eo,801,auglýsir,œiii,is,kyaku,iii,noun,4
1464,aliigi,aiii,eo,856,alaihi,aaii,id,kyaku,ii,noun,4
1464,aliigi,aiii,eo,921,potajií,oaii,es,kyaku,ii,noun,4
1464,aliigi,aiii,eo,993,드라이기,ɯäii,ko,kyaku,ii,noun,4
1464,aliigi,aiii,eo,1019,ＶＰＥ,ɯiii,ja,kyaku,iii,noun,4
1464,aliigi,aiii,eo,1038,أسباجيتي,iaii,ar,kyaku,ii,noun,4
1464,aliigi,aiii,eo,1040,dĩ hoà vi quí,iaii,vi,kyaku,ii,noun,4
1464,aliigi,aiii,eo,1052,svínaríi,iaii,is,kyaku,ii,noun,4
1464,aliigi,aiii,eo,1109,أكسجيني,uiii,ar,kyaku,iii,noun,4
1464,aliigi,aiii,eo,1151,imaginii,iaii,ro,kyaku,ii,noun,4
1464,aliigi,aiii,eo,1184,nam nhi chi chí,aiii,vi,kyaku,iii,noun,4
1464,aliigi,aiii,eo,1371,أودينيزي,uiii,ar,kyaku,iii,noun,4
1464,aliigi,aiii,eo,1390,bé tỉ tì ti,ɛiii,vi,kyaku,iii,noun,4
1464,aliigi,aiii,eo,1436,subdividí,uiii,es,kyaku,iii,noun,4
1464,aliigi,aiii,eo,1451,alnajli,aaii,eo,kyaku,ii,noun,4
1464,aliigi,aiii,eo,1480,musafirii,uaii,ro,kyaku,ii,noun,4
1464,aliigi,aiii,eo,1584,artificii,aiii,ro,kyaku,iii,noun,4
1465,bílanna,iaa,is,607,samaran,aaa,id,kyaku,aa,noun,3
1465,bílanna,iaa,is,608,biara,iaa,id,kyaku,aa,noun,3
1465,bílanna,iaa,is,613,翼,ɯaa,ja,kyaku,aa,noun,3
1465,bílanna,iaa,is,640,muara,uaa,id,kyaku,aa,noun,3
1465,bílanna,iaa,is,697,曲がった,aaa,ja,kyaku,aa,noun,3
1465,bílanna,iaa,is,728,あさ飯,aaa,ja,kyaku,aa,noun,3
1465,bílanna,iaa,is,743,boucana,uaa,fr,kyaku,aa,noun,3
1465,bílanna,iaa,is,745,abaka,aaa,id,kyaku,aa,noun,3
1465,bílanna,iaa,is,769,Agatha,aaa,is,kyaku,aa,noun,3
1465,bílanna,iaa,is,776,くさや,ɯaa,ja,kyaku,aa,noun,3
1465,bílanna,iaa,is,789,búanna,uaa,is,kyaku,aa,noun,3
1465,bílanna,iaa,is,814,bất hòa giải,ɤaa,vi,kyaku,aa,noun,3
1465,bílanna,iaa,is,846,abataj,aaa,ro,kyaku,aa,noun,3
1465,bílanna,iaa,is,849,赫剌剌,ɤaa,zh-cn,kyaku,aa,noun,3
1465,bílanna,iaa,is,852,abangan,aaa,id,kyaku,aa,noun,3
1465,bílanna,iaa,is,859,Kanada,aaa,de,kyaku,aa,noun,3
1465,bílanna,iaa,is,866,affalâmes,aaa,fr,kyaku,aa,noun,3
1465,bílanna,iaa,is,871,blaðamann,aaa,is,kyaku,aa,noun,3
1465,bílanna,iaa,is,894,こだま,oaa,ja,kyaku,aa,noun,3
1465,bílanna,iaa,is,897,Akada,aaa,eo,kyaku,aa,noun,3
1465,bílanna,iaa,is,934,آثر,aaa,ar,kyaku,aa,noun,3
1465,bílanna,iaa,is,946,bardagann,aaa,is,kyaku,aa,noun,3
1465,bílanna,iaa,is,959,女娃儿,yaa,zh-cn,kyaku,aa,noun,3
1465,bílanna,iaa,is,1017,哈哈儿,aaa,zh-cn,kyaku,aa,noun,3
1465,bílanna,iaa,is,1022,Ｏ型,oaa,ja,kyaku,aa,noun,3
1465,bílanna,iaa,is,1088,abattage,aaa,fr,kyaku,aa,noun,3
1465,bílanna,iaa,is,1099,Chư A Thai,ɯaa,vi,kyaku,aa,noun,3
1465,bílanna,iaa,is,1123,basarabi,aaa,ro,kyaku,aa,noun,3
1465,bílanna,iaa,is,1146,bígama,iaa,es,kyaku,aa,noun,3
1465,bílanna,iaa,is,1150,biógrafa,oaa,es,kyaku,aa,noun,3
1465,bílanna,iaa,is,1256,bigarra,iaa,fr,kyaku,aa,noun,3
1465,bílanna,iaa,is,1257,au passage,oaa,fr,kyaku,aa,noun,3
1465,bílanna,iaa,is,1259,Manhattan,aaa,de,kyaku,aa,noun,3
1465,bílanna,iaa,is,1260,giratar,iaa,ro,kyaku,aa,noun,3
1465,bílanna,iaa,is,1261,أبراهام,aaa,ar,kyaku,aa,noun,3
1465,bílanna,iaa,is,1292,あさだ,aaa,ja,kyaku,aa,noun,3
1465,bílanna,iaa,is,1336,Pyjama,yaa,de,kyaku,aa,noun,3
1465,bílanna,iaa,is,1444,Ｂ型,iaa,ja,kyaku,aa,noun,3
1465,bílanna,iaa,is,1526,budala,uaa,ro,kyaku,aa,noun,3
1465,bílanna,iaa,is,1557,buahnya,uaa,id,kyaku,aa,noun,3
1465,bílanna,iaa,is,1568,bravaĉa,aaa,eo,kyaku,aa,noun,3
1465,bílanna,iaa,is,1604,bizara,iaa,eo,kyaku,aa,noun,3
1466,儿媳妇儿,aiua,zh-cn,1402,articula,aiua,ro,kyaku,iua,noun,4
1466,儿媳妇儿,aiua,zh-cn,1418,السكرتاه,aiua,ar,kyaku,iua,noun,4
1466,儿媳妇儿,aiua,zh-cn,1469,adiguna,aiua,id,kyaku,iua,noun,4
1467,간동하다,äo̞ää,ko,645,대답하다,e̞äää,ko,kyaku,ää,noun,4
1467,간동하다,äo̞ää,ko,672,부식하다,uiää,ko,kyaku,ää,noun,4
1467,간동하다,äo̞ää,ko,701,부족하다,uo̞ää,ko,kyaku,o̞ää,noun,4
1467,간동하다,äo̞ää,ko,861,두나이 강,uäiä,ko,kyaku,ä,noun,4
1467,간동하다,äo̞ää,ko,1021,가가하다,ääää,ko,kyaku,ää,noun,4
1467,간동하다,äo̞ää,ko,1149,갈강이다,ääiä,ko,kyaku,ä,noun,4
1467,간동하다,äo̞ää,ko,1291,교가사상,oäää,ko,kyaku,ää,noun,4
1467,간동하다,äo̞ää,ko,1331,가이아나,äiää,ko,kyaku,ää,noun,4
1467,간동하다,äo̞ää,ko,1385,고립하다,o̞iää,ko,kyaku,ää,noun,4
1467,간동하다,äo̞ää,ko,1437,갸울이다,äuiä,ko,kyaku,ä,noun,4
1468,abobaba,aoaa,es,7,berbicara,əiaa,id,kyaku,aa,verb,4
1468,abobaba,aoaa,es,76,mengatakan,əaaa,id,kyaku,aa,verb,4
1468,abobaba,aoaa,es,138,mengadakan,əaaa,id,kyaku,aa,verb,4
1468,abobaba,aoaa,es,228,menawarkan,əaaa,id,kyaku,aa,verb,4
1468,abobaba,aoaa,es,302,dikalahkan,iaaa,id,kyaku,aa,verb,4
1468,abobaba,aoaa,es,417,perjalanan,əaaa,id,kyaku,aa,verb,4
1468,abobaba,aoaa,es,465,mengalahkan,əaaa,id,kyaku,aa,verb,4
1468,abobaba,aoaa,es,524,kejahatan,əaaa,id,kyaku,aa,verb,4
1468,abobaba,aoaa,es,775,aukana,œiaa,is,kyaku,aa,verb,4
1468,abobaba,aoaa,es,782,المؤطر,auaa,ar,kyaku,aa,verb,4
1468,abobaba,aoaa,es,798,abajaban,aaaa,es,kyaku,aa,verb,4
1468,abobaba,aoaa,es,799,أبارك,aaaa,ar,kyaku,aa,verb,4
1468,abobaba,aoaa,es,824,bải hoải bài hoài,aaaa,vi,kyaku,aa,verb,4
1468,abobaba,aoaa,es,826,仔细观察,ɯiaa,zh-cn,kyaku,aa,verb,4
1468,abobaba,aoaa,es,835,asparaga,aaaa,id,kyaku,aa,verb,4
1468,abobaba,aoaa,es,837,agrupará,auaa,es,kyaku,aa,verb,4
1468,abobaba,aoaa,es,850,劈里啪啦,iiaa,zh-cn,kyaku,aa,verb,4
1468,abobaba,aoaa,es,983,accaparâmes,aaaa,fr,kyaku,aa,verb,4
1468,abobaba,aoaa,es,988,abajaba,aaaa,es,kyaku,aa,verb,4
1468,abobaba,aoaa,es,1035,abjuraba,auaa,es,kyaku,aa,verb,4
1468,abobaba,aoaa,es,1061,ambulaba,auaa,es,kyaku,aa,verb,4
1468,abobaba,aoaa,es,1093,أشبك,aiaa,ar,kyaku,aa,verb,4
1468,abobaba,aoaa,es,1211,octavaba,oaaa,es,kyaku,aa,verb,4
1468,abobaba,aoaa,es,1231,abajarán,aaaa,es,kyaku,aa,verb,4
1468,abobaba,aoaa,es,1355,contre-attaqua,ɔaaa,fr,kyaku,aa,verb,4
1468,abobaba,aoaa,es,1401,abrigarla,aiaa,es,kyaku,aa,verb,4
1468,abobaba,aoaa,es,1503,chicharraban,iaaa,es,kyaku,aa,verb,4
1468,abobaba,aoaa,es,1522,abrumaba,auaa,es,kyaku,aa,verb,4
1468,abobaba,aoaa,es,1575,实地勘查,ɚiaa,zh-cn,kyaku,aa,verb,4
1468,abobaba,aoaa,es,1588,abrigará,aiaa,es,kyaku,aa,verb,4
1468,abobaba,aoaa,es,1637,abdicaba,aiaa,es,kyaku,aa,verb,4
1469,adiguna,aiua,id,1402,articula,aiua,ro,kyaku,iua,noun,4
1469,adiguna,aiua,id,1418,السكرتاه,aiua,ar,kyaku,iua,noun,4
1469,adiguna,aiua,id,1466,儿媳妇儿,aiua,zh-cn,kyaku,iua,noun,4
1470,frammá,aau,is,126,hijau,iau,id,kyaku,au,adjective,3
1470,frammá,aau,is,166,kacau,aau,id,kyaku,au,adjective,3
1470,frammá,aau,is,738,aguazur,aau,es,kyaku,au,adjective,3
1470,frammá,aau,is,1454,isaicu,iau,ro,kyaku,au,adjective,3
1471,أريتري,iii,ar,1462,bbc,iii,en,kyaku,ii,adjective,3
1472,actualisa,aaia,fr,650,ぴかぴか,iaia,ja,kyaku,aia,noun,4
1472,actualisa,aaia,fr,689,或いは,aɯia,ja,kyaku,ia,noun,4
1472,actualisa,aaia,fr,708,靴下,ɯɯia,ja,kyaku,ia,noun,4
1472,actualisa,aaia,fr,734,あら挽き,aaii,ja,to,ai,noun,4
1472,actualisa,aaia,fr,739,أثيوبيا,auia,ar,kyaku,ia,noun,4
1472,actualisa,aaia,fr,756,أقاقيا,aaia,ar,kyaku,aia,noun,4
1472,actualisa,aaia,fr,795,吗玩意儿,aaia,zh-cn,kyaku,aia,noun,4
1472,actualisa,aaia,fr,805,amonia,aoia,id,kyaku,ia,noun,4
1472,actualisa,aaia,fr,856,alaihi,aaii,id,to,ai,noun,4
1472,actualisa,aaia,fr,883,aglutina,auia,ro,kyaku,ia,noun,4
1472,actualisa,aaia,fr,963,alfavita,aaia,ro,kyaku,aia,noun,4
1472,actualisa,aaia,fr,975,aluniza,auia,ro,kyaku,ia,noun,4
1472,actualisa,aaia,fr,1067,applaudira,aoia,fr,kyaku,ia,noun,4
1472,actualisa,aaia,fr,1077,お上さん,oaia,ja,kyaku,aia,noun,4
1472,actualisa,aaia,fr,1082,abubilla,auia,es,kyaku,ia,noun,4
1472,actualisa,aaia,fr,1094,analiza,aaia,ro,kyaku,aia,noun,4
1472,actualisa,aaia,fr,1208,chí tái chí tam,iaia,vi,kyaku,aia,noun,4
1472,actualisa,aaia,fr,1245,えぞ鹿,eoia,ja,kyaku,ia,noun,4
1472,actualisa,aaia,fr,1372,bégonia,eoia,id,kyaku,ia,noun,4
1472,actualisa,aaia,fr,1413,おうし座,oɯia,ja,kyaku,ia,noun,4
1472,actualisa,aaia,fr,1443,afoniza,aoia,ro,kyaku,ia,noun,4
1472,actualisa,aaia,fr,1451,alnajli,aaii,eo,to,ai,noun,4
1472,actualisa,aaia,fr,1517,ababilla,aaia,es,kyaku,aia,noun,4
1472,actualisa,aaia,fr,1616,abadiah,aaia,id,kyaku,aia,noun,4
1472,actualisa,aaia,fr,1627,apartiga,aaia,eo,kyaku,aia,noun,4
1472,actualisa,aaia,fr,1646,Afrodita,aoia,eo,kyaku,ia,noun,4
1473,إبيض,iaa,ar,28,kuraĝa,uaa,eo,kyaku,aa,adjective,3
1473,إبيض,iaa,ar,30,fatala,aaa,eo,kyaku,aa,adjective,3
1473,إبيض,iaa,ar,51,amara,aaa,eo,kyaku,aa,adjective,3
1473,إبيض,iaa,ar,81,biasa,iaa,id,kyaku,aa,adjective,3
1473,إبيض,iaa,ar,110,juara,uaa,id,kyaku,aa,adjective,3
1473,إبيض,iaa,ar,200,sovaĝa,oaa,eo,kyaku,aa,adjective,3
1473,إبيض,iaa,ar,233,barbara,aaa,eo,kyaku,aa,adjective,3
1473,إبيض,iaa,ar,265,hazarda,aaa,eo,kyaku,aa,adjective,3
1473,إبيض,iaa,ar,423,banala,aaa,eo,kyaku,aa,adjective,3
1473,إبيض,iaa,ar,565,utama,uaa,id,kyaku,aa,adjective,3
1473,إبيض,iaa,ar,636,裸,aaa,ja,kyaku,aa,adjective,3
1473,إبيض,iaa,ar,741,bonhava,oaa,eo,kyaku,aa,adjective,3
1473,إبيض,iaa,ar,945,bogata,oaa,ro,kyaku,aa,adjective,3
1473,إبيض,iaa,ar,1001,a la hán,aaa,vi,kyaku,aa,adjective,3
1473,إبيض,iaa,ar,1212,bizara,iaa,eo,kyaku,aa,adjective,3
1473,إبيض,iaa,ar,1344,balaban,aaa,ro,kyaku,aa,adjective,3
1473,إبيض,iaa,ar,1368,okaza,oaa,eo,kyaku,aa,adjective,3
1473,إبيض,iaa,ar,1640,korala,oaa,eo,kyaku,aa,adjective,3
1474,claudiqua,oia,fr,621,gaja,aia,eo,kyaku,ia,noun,3
1474,claudiqua,oia,fr,714,rapida,aia,eo,kyaku,ia,noun,3
1474,claudiqua,oia,fr,812,afina,aia,eo,kyaku,ia,noun,3
1474,claudiqua,oia,fr,863,お久,oia,ja,kyaku,ia,noun,3
1474,claudiqua,oia,fr,865,humida,uia,eo,kyaku,ia,noun,3
1474,claudiqua,oia,fr,933,ＩＮＡＨ,aia,ja,kyaku,ia,noun,3
1474,claudiqua,oia,fr,939,acila,aia,ro,kyaku,ia,noun,3
1474,claudiqua,oia,fr,981,abilah,aia,id,kyaku,ia,noun,3
1474,claudiqua,oia,fr,1000,bobina,oia,ro,kyaku,ia,noun,3
1474,claudiqua,oia,fr,1002,Júlía,uia,is,kyaku,ia,noun,3
1474,claudiqua,oia,fr,1010,nữ y tá,ɯia,vi,kyaku,ia,noun,3
1474,claudiqua,oia,fr,1050,fobia,oia,id,kyaku,ia,noun,3
1474,claudiqua,oia,fr,1089,哈密瓜,aia,zh-cn,kyaku,ia,noun,3
1474,claudiqua,oia,fr,1095,آسيا,aia,ar,kyaku,ia,noun,3
1474,claudiqua,oia,fr,1120,Jubilar,uia,de,kyaku,ia,noun,3
1474,claudiqua,oia,fr,1140,boudina,uia,fr,kyaku,ia,noun,3
1474,claudiqua,oia,fr,1154,Afríka,aia,is,kyaku,ia,noun,3
1474,claudiqua,oia,fr,1195,أتيح,uia,ar,kyaku,ia,noun,3
1474,claudiqua,oia,fr,1234,flugila,uia,eo,kyaku,ia,noun,3
1474,claudiqua,oia,fr,1236,马戏团,aia,zh-cn,kyaku,ia,noun,3
1474,claudiqua,oia,fr,1269,audita,oia,fr,kyaku,ia,noun,3
1474,claudiqua,oia,fr,1301,budinya,uia,id,kyaku,ia,noun,3
1474,claudiqua,oia,fr,1349,adika,aia,id,kyaku,ia,noun,3
1474,claudiqua,oia,fr,1366,６日,ɯia,ja,kyaku,ia,noun,3
1474,claudiqua,oia,fr,1370,Ｉターン,aia,ja,kyaku,ia,noun,3
1474,claudiqua,oia,fr,1431,aliman,aia,ro,kyaku,ia,noun,3
1474,claudiqua,oia,fr,1482,ruina,uia,eo,kyaku,ia,noun,3
1474,claudiqua,oia,fr,1633,おいた,oia,ja,kyaku,ia,noun,3
